filename,words_sentences,blw,lable,predict
data/ppVietnamese_by_catalog/Easy/sgk/sgk (570).txt,21.1818181818,18.2608695652,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (508).txt,6.39285714286,17.9775280899,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (216).txt,20.5714285714,16.1764705882,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (311).txt,13.5,6.66666666667,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (47).txt,15.6470588235,13.2231404959,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (78).txt,19.7745454545,8.58257477243,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (102).txt,15.4166666667,14.4329896907,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (861).txt,26.1666666667,13.4078212291,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (47).txt,14.0,17.5925925926,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (152).txt,17.2727272727,7.04225352113,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (67).txt,26.7307692308,12.2222222222,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (228).txt,16.1914893617,14.9090909091,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (731).txt,39.32,10.1587301587,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (197).txt,12.9166666667,13.2352941176,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (148).txt,19.6333333333,16.5094339623,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (856).txt,15.9247311828,12.1951219512,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (212).txt,6.09090909091,20.0,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (302).txt,10.5238095238,13.2947976879,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (661).txt,27.6666666667,7.91366906475,2,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (158).txt,16.8,15.4109589041,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (571).txt,21.5714285714,14.9855907781,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (38).txt,11.6666666667,14.4927536232,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (193).txt,26.625,8.86075949367,2,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (559).txt,10.1666666667,8.16326530612,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (102).txt,32.5,14.3181818182,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (628).txt,11.0,12.5,1,1.0
data/ppVietnamese_by_catalog/Normal/KDQT_TT_/KDQT_TT_ (570).txt,28.0,8.69565217391,2,3.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (161).txt,44.4285714286,14.1809290954,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (83).txt,19.8571428571,11.7647058824,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (867).txt,17.2,13.9664804469,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (579).txt,18.9285714286,13.0434782609,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (115).txt,25.0,13.8888888889,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (36).txt,20.5384615385,11.5384615385,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (773).txt,28.3333333333,8.11403508772,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (287).txt,28.3333333333,8.57142857143,2,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (807).txt,25.3333333333,17.5675675676,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (98).txt,16.5652173913,15.5737704918,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (36).txt,29.4423076923,12.030075188,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (496).txt,12.8333333333,19.6078431373,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (414).txt,32.5,9.33333333333,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (69).txt,19.3225806452,14.9425287356,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (31).txt,27.4444444444,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (922).txt,22.7297297297,13.9240506329,3,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (89).txt,44.6274509804,14.5896656535,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (266).txt,9.8,15.7303370787,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (679).txt,19.75,13.9784946237,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (268).txt,12.6216216216,14.1025641026,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (301).txt,23.4814814815,14.8,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (176).txt,14.0,12.7090301003,2,1.0
data/ppVietnamese_by_catalog/Normal/CK_TT_/CK_TT_ (378).txt,20.2307692308,16.4835164835,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (63).txt,20.25,7.79220779221,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (466).txt,17.98,12.6865671642,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (23).txt,14.1666666667,12.7388535032,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (754).txt,18.52,16.8367346939,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (51).txt,18.2777777778,13.7614678899,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (185).txt,20.8888888889,23.9726027397,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (70).txt,14.5,15.3846153846,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (693).txt,8.86363636364,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (680).txt,27.9803921569,12.3966942149,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (839).txt,14.9166666667,13.0434782609,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (200).txt,19.7741935484,12.7853881279,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1037).txt,19.2222222222,11.4942528736,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (420).txt,22.7538461538,14.4981412639,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1084).txt,24.4166666667,12.6811594203,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (293).txt,27.0,6.86274509804,2,3.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (659).txt,22.5,11.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (258).txt,17.1666666667,16.2393162393,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (101).txt,14.9736842105,14.2180094787,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (663).txt,11.7,10.4166666667,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (543).txt,19.25,19.8924731183,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (1).txt,18.7647058824,13.7096774194,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (29).txt,8.95454545455,16.25,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (375).txt,26.5714285714,16.0,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (132).txt,26.9411764706,8.63309352518,2,3.0
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (584).txt,37.0,14.8936170213,2,3.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (53).txt,16.4444444444,14.0186915888,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (895).txt,15.8125,12.8342245989,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (150).txt,14.7049180328,17.9425837321,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (276).txt,18.0833333333,15.3583617747,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (218).txt,23.4705882353,13.9534883721,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (164).txt,24.3571428571,7.51879699248,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (584).txt,17.1304347826,15.6378600823,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (187).txt,13.3571428571,11.8421052632,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (820).txt,27.7590361446,11.5468409586,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (774).txt,20.652173913,11.5,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (119).txt,6.59375,11.6883116883,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (385).txt,20.2413793103,11.7346938776,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (2).txt,12.68,16.8831168831,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (515).txt,22.3,14.1509433962,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (127).txt,42.358974359,18.2890855457,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (100).txt,22.28,17.6470588235,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (847).txt,21.0434782609,13.3971291866,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (12).txt,30.8181818182,10.5666156202,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (7).txt,13.1304347826,18.75,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (201).txt,16.2666666667,13.5802469136,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (230).txt,7.52631578947,13.9534883721,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (297).txt,21.0,11.6071428571,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (324).txt,25.75,7.72727272727,2,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (479).txt,25.9367088608,12.1145374449,3,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (120).txt,16.0769230769,13.6842105263,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (140).txt,17.8181818182,13.0434782609,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (61).txt,21.03125,12.8440366972,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (176).txt,12.0,16.5829145729,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (2).txt,22.3636363636,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (2).txt,13.8823529412,18.75,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (345).txt,13.6666666667,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (229).txt,21.5,16.3265306122,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1003).txt,24.091954023,10.7212475634,3,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (8).txt,16.9266055046,10.9523809524,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (65).txt,12.0,9.57446808511,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (230).txt,28.4730290456,11.7073170732,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (23).txt,26.3666666667,12.3636363636,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (770).txt,16.8205128205,12.6050420168,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (194).txt,10.1,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (173).txt,17.0,12.8712871287,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (104).txt,21.1428571429,10.0,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (906).txt,15.55,18.4615384615,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (308).txt,12.75,13.9896373057,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (399).txt,17.5294117647,12.7819548872,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (9).txt,12.0,16.4835164835,1,1.0
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (569).txt,24.0,19.6078431373,2,1.0
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (133).txt,19.9411764706,13.8888888889,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (180).txt,24.2857142857,16.2162162162,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (513).txt,17.7142857143,13.7931034483,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (148).txt,20.4523809524,12.5,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (619).txt,14.0,13.4831460674,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (46).txt,20.3571428571,9.9173553719,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (57).txt,18.8125,19.6428571429,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (482).txt,8.23333333333,13.5416666667,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (431).txt,15.1034482759,15.5844155844,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (256).txt,12.0,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (537).txt,20.3333333333,8.33333333333,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (6).txt,11.2083333333,19.209039548,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (408).txt,11.8571428571,15.7894736842,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (124).txt,8.58441558442,19.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (315).txt,23.5,8.60215053763,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (99).txt,18.1333333333,22.3140495868,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (225).txt,24.0,4.16666666667,2,3.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (80).txt,10.7368421053,19.5652173913,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (350).txt,33.6470588235,11.1111111111,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (77).txt,12.88,23.0,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (279).txt,31.1428571429,12.1442125237,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (122).txt,16.2941176471,16.1137440758,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (287).txt,17.1818181818,11.5384615385,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (368).txt,16.7575757576,10.5263157895,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (763).txt,17.1346153846,16.3194444444,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (166).txt,15.72,11.9318181818,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (802).txt,13.2040816327,15.444015444,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (448).txt,22.5,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (569).txt,18.125,17.5675675676,2,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (50).txt,16.05,21.9512195122,1,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (55).txt,15.6666666667,16.0751565762,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (46).txt,13.7142857143,17.5675675676,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (261).txt,15.4838709677,14.4859813084,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (62).txt,13.5,21.9298245614,1,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (168).txt,17.9268292683,13.1221719457,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (67).txt,13.75,21.6216216216,1,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (338).txt,23.75,14.5833333333,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (756).txt,17.4347826087,18.045112782,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (96).txt,14.1,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (320).txt,14.6176470588,14.1975308642,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (148).txt,24.75,14.8854961832,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (62).txt,29.3696969697,10.8965517241,3,3.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (566).txt,24.1923076923,16.5975103734,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (663).txt,14.2962962963,13.2530120482,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (201).txt,13.7272727273,19.1011235955,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (723).txt,9.0,8.10810810811,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (29).txt,13.6363636364,15.9420289855,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (390).txt,10.0769230769,9.61538461538,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (29).txt,22.875,21.25,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (289).txt,20.4,14.5669291339,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (564).txt,29.2666666667,14.8717948718,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (64).txt,18.7755102041,15.4135338346,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (522).txt,15.6666666667,11.7647058824,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (553).txt,16.5714285714,12.8342245989,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (36).txt,13.8181818182,16.0,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (434).txt,12.3333333333,11.1111111111,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (119).txt,17.7931034483,15.1685393258,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (25).txt,27.8571428571,11.5062761506,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (20).txt,10.8,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (33).txt,19.0952380952,14.6341463415,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (752).txt,41.0769230769,10.3296703297,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (470).txt,25.4285714286,11.7647058824,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (534).txt,11.7857142857,23.6111111111,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (595).txt,25.8571428571,10.7142857143,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (606).txt,15.8571428571,11.2403100775,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (13).txt,12.0454545455,18.1102362205,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (90).txt,12.2,11.4285714286,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (522).txt,19.9777777778,13.5888501742,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (777).txt,25.3,14.3109540636,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (199).txt,17.8076923077,16.4948453608,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (355).txt,15.8181818182,11.5555555556,2,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (13).txt,11.8,19.0476190476,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (200).txt,11.875,18.9655172414,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (429).txt,8.25,15.1515151515,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (204).txt,20.2352941176,15.4838709677,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (702).txt,15.3392857143,9.58333333333,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (81).txt,12.7307692308,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (2).txt,20.6666666667,10.3174603175,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (265).txt,16.7142857143,10.6382978723,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (135).txt,17.1604938272,16.5725047081,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (184).txt,12.3636363636,10.5263157895,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (315).txt,14.875,11.5384615385,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (210).txt,27.6037735849,13.4375,3,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (88).txt,19.1739130435,17.1232876712,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (476).txt,23.0,15.1515151515,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (624).txt,16.0833333333,15.7894736842,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (54).txt,19.9473684211,11.9883040936,2,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (108).txt,22.0792079208,10.2539981185,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (111).txt,20.4285714286,15.5339805825,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (19).txt,17.9473684211,12.9496402878,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (277).txt,20.7,11.214953271,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (117).txt,20.5555555556,14.7887323944,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (5).txt,12.696969697,15.7232704403,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (247).txt,19.5,14.6341463415,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (96).txt,26.0,14.1361256545,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (238).txt,27.8369565217,13.7019230769,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (125).txt,34.2096774194,12.8834355828,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (689).txt,23.875,22.8571428571,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (790).txt,21.75,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (961).txt,25.6274509804,11.5812917595,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (670).txt,19.7777777778,16.1616161616,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (67).txt,10.9230769231,17.3333333333,1,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (36).txt,10.3611111111,17.6870748299,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (67).txt,18.1111111111,14.1176470588,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (134).txt,26.1048780488,16.9036334913,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (660).txt,18.7,14.8148148148,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (712).txt,21.0,10.8108108108,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (199).txt,26.8322147651,11.7917304747,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (540).txt,13.8,12.3287671233,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (412).txt,16.7567567568,14.5251396648,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (34).txt,25.2727272727,19.4444444444,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (122).txt,18.5,11.6883116883,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (6).txt,29.9508196721,12.100456621,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (473).txt,19.8431372549,13.8613861386,2,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (325).txt,20.1111111111,15.0837988827,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (169).txt,9.4,10.3448275862,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (760).txt,12.8913043478,10.6598984772,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (315).txt,15.7333333333,10.2564102564,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (30).txt,17.1666666667,15.625,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (58).txt,7.22222222222,21.9512195122,1,1.0
