filename,letters_words,blw,lable,predict
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (637).txt,6.31765935214,11.8971061093,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (148).txt,6.9921875,5.1724137931,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (498).txt,6.82522123894,12.9943502825,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (77).txt,5.46666666667,20.8333333333,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (121).txt,5.32062146893,20.0,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (597).txt,6.30350194553,17.1428571429,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (164).txt,7.0,14.9253731343,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (295).txt,7.23979591837,9.62343096234,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (290).txt,5.27694859038,9.63855421687,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (574).txt,6.78321678322,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (627).txt,5.94563662375,11.5384615385,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (4).txt,5.53638814016,10.9489051095,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-2/vm-2 (6).txt,5.59829059829,17.2131147541,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (238).txt,6.92033542977,10.9170305677,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (314).txt,5.82352941176,14.1935483871,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (112).txt,6.63793103448,12.3376623377,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1074).txt,5.77115987461,16.40625,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (153).txt,5.89285714286,9.93377483444,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (143).txt,7.29985935302,12.8712871287,3,3.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (550).txt,5.86798179059,19.6629213483,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1054).txt,7.40989541432,11.6451016636,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (468).txt,6.59,9.47368421053,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (101).txt,5.49484536082,13.9784946237,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (233).txt,6.64294330519,10.5494505495,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (51).txt,7.47008944128,12.8040973111,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (834).txt,6.33620689655,8.62068965517,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (82).txt,5.76515151515,7.01754385965,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (667).txt,6.67146486029,9.03010033445,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (154).txt,7.47741034001,10.7800175285,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (467).txt,6.60942760943,14.2292490119,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (214).txt,5.06772908367,12.9032258065,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (13).txt,5.63366336634,23.8095238095,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (185).txt,5.58139534884,16.9491525424,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (289).txt,7.30757745427,10.5839416058,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (629).txt,7.14343231002,13.4251290878,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (525).txt,6.13857677903,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (148).txt,5.93626373626,13.4715025907,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (124).txt,6.51891891892,12.1951219512,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (167).txt,6.26136363636,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (224).txt,6.78787878788,17.3076923077,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (87).txt,7.40574642749,10.401459854,3,3.0
data/ppVietnamese_by_catalog/Easy/gs/gs (11).txt,5.021875,16.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (263).txt,6.04501607717,19.4444444444,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (411).txt,6.45161290323,12.389380531,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (629).txt,6.80555555556,23.2142857143,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1105).txt,5.92039106145,18.8340807175,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (180).txt,5.48990578735,16.7910447761,1,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (10).txt,5.44630404463,16.3346613546,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (364).txt,5.11320754717,8.69565217391,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (360).txt,5.70779220779,9.375,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (232).txt,4.62468513854,17.3076923077,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (657).txt,5.76417910448,12.7586206897,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (288).txt,5.64698937426,14.1304347826,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (271).txt,6.265625,17.2413793103,1,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (10).txt,6.07036535859,14.4104803493,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (76).txt,5.88034188034,15.6424581006,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (68).txt,7.39031163221,15.7068062827,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (157).txt,5.1536643026,17.4193548387,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (77).txt,5.16279069767,10.3896103896,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (24).txt,5.3654822335,14.5631067961,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (147).txt,6.71428571429,8.42105263158,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (476).txt,6.58951965066,10.6849315068,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (370).txt,6.27586206897,14.2857142857,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-8/vm-8 (1).txt,5.59722222222,9.375,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (767).txt,7.3775545549,12.6062322946,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (514).txt,6.46698113208,17.7777777778,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (287).txt,6.265129683,10.5263157895,1,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (219).txt,7.50648264325,12.1379310345,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (137).txt,5.67567567568,8.33333333333,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (579).txt,7.3462635482,10.158013544,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (420).txt,6.34649122807,15.0442477876,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (321).txt,6.5685483871,10.3092783505,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (201).txt,5.28715874621,17.5925925926,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (564).txt,6.36253776435,13.9344262295,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (343).txt,6.99373695198,13.1513647643,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (291).txt,6.67721518987,13.0434782609,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (15).txt,5.59523809524,17.0616113744,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (140).txt,7.36330049261,10.1419878296,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (402).txt,7.33251833741,11.1111111111,2,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (398).txt,6.43511450382,23.8095238095,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (816).txt,6.67346938776,26.9230769231,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (435).txt,6.1107266436,11.5384615385,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (254).txt,6.68932038835,11.6438356164,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (4).txt,5.53797468354,14.1025641026,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (581).txt,6.61022364217,11.0294117647,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (534).txt,8.24652406417,9.90783410138,3,3.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (687).txt,5.75471698113,18.0,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (97).txt,5.82216494845,11.8343195266,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (78).txt,10.7194899818,16.0256410256,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1041).txt,7.72807835821,8.95765472313,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (84).txt,6.07741935484,13.7931034483,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (172).txt,6.12765957447,22.3880597015,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (145).txt,5.64862385321,14.4886363636,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (237).txt,6.62116991643,19.1489361702,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (3).txt,6.03640776699,18.9873417722,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (289).txt,5.19463087248,8.69565217391,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (625).txt,7.1640625,10.447761194,2,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (640).txt,6.3417721519,12.5,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (200).txt,5.45714285714,16.5048543689,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (236).txt,5.33716475096,20.8333333333,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (881).txt,7.91595925297,8.48484848485,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (51).txt,6.3434518647,15.9375,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (615).txt,5.88848920863,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (175).txt,5.43930635838,11.3924050633,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (41).txt,6.54941860465,13.0434782609,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (163).txt,9.30698388335,15.9763313609,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (719).txt,6.1350148368,15.0406504065,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (809).txt,6.01413427562,13.6,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (744).txt,6.56887755102,11.6279069767,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (150).txt,5.84661354582,11.6883116883,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (60).txt,5.16916666667,14.3292682927,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (406).txt,6.17983651226,11.3360323887,2,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (14).txt,4.77656675749,18.5483870968,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (68).txt,6.00557103064,13.0081300813,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (103).txt,6.87134502924,16.2790697674,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (500).txt,7.10694698355,14.156626506,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (179).txt,5.99518459069,10.2040816327,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (812).txt,6.49230769231,12.6984126984,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (353).txt,6.0413153457,15.5963302752,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (141).txt,7.12878200155,13.9745916515,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (286).txt,6.14046822742,10.9375,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (273).txt,5.90322580645,10.8013937282,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (114).txt,5.39613259669,13.4078212291,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (25).txt,7.32854812398,9.32330827068,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (155).txt,6.91585760518,17.5,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (11).txt,6.2239720035,12.3839009288,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (260).txt,6.98135198135,13.1147540984,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (610).txt,6.48148148148,7.40740740741,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (100).txt,7.45120724346,9.41176470588,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (194).txt,5.81907090465,12.1951219512,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (105).txt,6.38905472637,11.3149847095,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (106).txt,5.64653902798,16.2393162393,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (590).txt,5.32984293194,10.9589041096,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (59).txt,6.51282051282,14.6666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (35).txt,4.93767705382,15.4471544715,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (159).txt,6.16725978648,14.5,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (28).txt,5.21359223301,18.8571428571,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (48).txt,5.92971246006,11.2781954887,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (25).txt,6.09465020576,20.6349206349,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (231).txt,6.21629392971,12.7388535032,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (341).txt,5.38541666667,9.78260869565,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (17).txt,5.91333333333,22.7848101266,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (276).txt,5.55432780847,15.1162790698,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (97).txt,5.86363636364,16.393442623,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (235).txt,7.16987447699,11.673151751,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (440).txt,5.87202925046,10.6598984772,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (232).txt,6.32520325203,13.1147540984,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (180).txt,6.34840698869,13.7123745819,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (274).txt,5.77707006369,9.18918918919,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (437).txt,6.64917127072,19.53125,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (267).txt,4.9781420765,12.0,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (523).txt,6.82258064516,19.1176470588,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (259).txt,6.86923076923,12.6984126984,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (35).txt,6.43667173582,9.25110132159,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (487).txt,6.46900826446,12.5714285714,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (210).txt,6.67415730337,10.5882352941,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (505).txt,5.43636363636,22.0779220779,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (678).txt,5.63866877971,13.2420091324,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (576).txt,7.17553191489,17.0212765957,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (131).txt,6.00925925926,20.5882352941,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (461).txt,5.95154185022,10.8910891089,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (344).txt,5.83009708738,14.8387096774,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (47).txt,5.98412698413,12.955465587,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (286).txt,5.86217008798,15.1111111111,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (676).txt,5.35537190083,15.6862745098,2,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (32).txt,5.21739130435,16.1971830986,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (11).txt,7.13334976584,12.739965096,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (178).txt,6.66580811333,15.6378600823,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (94).txt,7.94312796209,8.18965517241,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (781).txt,6.07027027027,13.4146341463,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (511).txt,6.82456140351,11.5384615385,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (64).txt,6.18934911243,15.5844155844,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (870).txt,6.61423220974,15.4471544715,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (177).txt,6.06976744186,9.80392156863,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (295).txt,5.99285714286,25.6097560976,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (437).txt,6.44859813084,10.8108108108,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (244).txt,6.96923076923,13.5135135135,1,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (34).txt,5.13312693498,11.8279569892,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (53).txt,6.07936507937,9.09090909091,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (315).txt,6.76811594203,11.801242236,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (368).txt,5.9068923821,15.2091254753,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (88).txt,5.99821746881,12.6315789474,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (363).txt,6.96161825726,12.4233128834,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (90).txt,5.388,20.3539823009,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (83).txt,5.05196078431,15.8482142857,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (426).txt,5.66025641026,16.4179104478,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (430).txt,7.95224830879,11.553030303,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (290).txt,6.59708737864,10.5263157895,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (38).txt,5.47037037037,12.6126126126,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (379).txt,6.95711654828,9.74025974026,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (764).txt,6.56060606061,8.57142857143,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (10).txt,6.38298840118,12.016293279,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (406).txt,7.88589094997,11.0707803993,3,3.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (121).txt,6.0332103321,15.8469945355,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (28).txt,6.27380952381,23.2142857143,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (235).txt,6.86013986014,17.5,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (76).txt,5.71641791045,21.2765957447,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (367).txt,6.29661016949,14.7540983607,1,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (328).txt,7.41176470588,8.69565217391,2,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (782).txt,7.21744471744,11.7647058824,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (749).txt,6.63670411985,14.8148148148,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1110).txt,6.98823529412,16.1290322581,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (103).txt,5.4236453202,11.4942528736,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (92).txt,5.13333333333,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (732).txt,6.36094674556,16.049382716,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (509).txt,6.8790960452,12.9151291513,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (187).txt,7.3298633702,9.4867807154,3,3.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (13).txt,5.17269736842,15.2284263959,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (164).txt,6.60497364199,12.7388535032,3,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (170).txt,6.93339115351,13.4275618375,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (156).txt,6.48666666667,13.1578947368,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (825).txt,6.875,12.8205128205,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (51).txt,6.09659090909,16.0,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (85).txt,5.39024390244,19.1780821918,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (126).txt,5.55670103093,15.3846153846,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (34).txt,4.86842105263,14.8648648649,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (320).txt,5.5484496124,16.8269230769,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (151).txt,5.26122707147,15.1428571429,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (667).txt,6.21663778163,15.1376146789,2,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (539).txt,6.93706293706,11.6883116883,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (276).txt,6.48648648649,7.14285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (204).txt,6.33412322275,13.1428571429,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (257).txt,6.96727272727,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (218).txt,5.48975791434,12.7272727273,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (232).txt,5.89423076923,16.4556962025,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (275).txt,7.0843373494,15.6862745098,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (144).txt,6.89093137255,16.049382716,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (56).txt,5.2269170579,16.0804020101,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (874).txt,6.69762532982,9.9593495935,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (436).txt,7.65,12.1212121212,1,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (78).txt,6.44375,11.1111111111,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (64).txt,5.29556650246,15.0684931507,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (813).txt,6.57608695652,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (832).txt,6.86301369863,19.5945945946,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (68).txt,5.02298850575,19.3181818182,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (571).txt,6.95131659522,14.2857142857,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (127).txt,6.83389830508,12.0567375887,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (119).txt,5.98076923077,9.74358974359,2,2.0
