filename,letters_words,blw,lable,predict,,,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1088).txt,,6.533980583,11.239669421,3,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (220).txt,,7.055837563,11.827956989,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (284).txt,,7.150793651,12.738853503,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (739).txt,,5.927231808,13.846153846,3,2,0,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (209).txt,,6.828638498,12.195121951,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (352).txt,,6.097014925,8.333333333,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (751).txt,,7.04950495,26,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (220).txt,,5.202846975,15.454545455,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (80).txt,,5.058823529,27.777777778,1,1,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (108).txt,,6.514285714,13.846153846,2,2,1,
data/ppVietnamese_by_catalog/Normal/AT_NLD_/AT_NLD_ (260).txt,,5.53125,19.565217391,2,1,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (465).txt,,5.702702703,20,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (809).txt,,6.899761337,11.616161616,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (783).txt,,6.430147059,21.495327103,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (128).txt,,6.547945205,13.20754717,2,2,1,
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (197).txt,,6.025477707,13.6,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (523).txt,,7.027681661,11.403508772,2,2,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (629).txt,,5.52238806,16.666666667,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (608).txt,,6.831521739,20.903954802,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (186).txt,,6.601476015,7.843137255,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (658).txt,,5.586956522,30.434782609,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (342).txt,,6.80952381,12.643678161,3,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (178).txt,,6.923076923,23.913043478,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (694).txt,,6.52,15.333333333,1,2,0,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (73).txt,,4.306122449,14.285714286,1,1,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (652).txt,,5.504950495,13.725490196,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (234).txt,,6.966557912,11.326860841,3,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (298).txt,,6.3671875,6.25,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (414).txt,,6.626506024,11.538461538,1,2,0,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (14).txt,,5.456570156,11.042944785,1,1,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (339).txt,,5.644787645,14.893617021,2,1,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (284).txt,,5.889534884,11.392405063,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (256).txt,,5.343023256,8.805031447,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (185).txt,,5.208641975,11.574074074,1,1,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (125).txt,,5.481185861,14.007782101,1,1,1,
data/ppVietnamese_by_catalog/Easy/gs/gs (137).txt,,5.525437525,14.285714286,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (758).txt,,7.048903108,12.472160356,3,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (137).txt,,6.233532934,14.925373134,2,2,1,
data/ppVietnamese_by_catalog/Difficult/lv/lv (44).txt,,7.237182075,10.38647343,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (386).txt,,6.852185669,11.228813559,3,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (326).txt,,7.206896552,7.5,1,3,0,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (244).txt,,6.273127753,15.555555556,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (308).txt,,5.891941392,15.204678363,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (162).txt,,5.577562327,13.75,2,1,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (590).txt,,6.610294118,19.696969697,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (1).txt,,5.672055427,9.259259259,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (415).txt,,7.698795181,14.285714286,1,3,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (824).txt,,5.926724138,13.127413127,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (412).txt,,5.888888889,16.363636364,1,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (308).txt,,7.351839001,12.747252747,3,3,1,
data/ppVietnamese_by_catalog/Easy/gs/gs (17).txt,,5.069727891,16.949152542,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (309).txt,,6.235099338,9.649122807,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (211).txt,,4.939481268,15.702479339,1,1,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (740).txt,,5.055214724,16.883116883,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (88).txt,,5.280334728,12.048192771,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (53).txt,,4.990610329,15.730337079,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (27).txt,,5.385321101,12.5,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (540).txt,,6.461538462,14.583333333,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (4).txt,,5.368,12.068965517,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (696).txt,,6.925409339,13.350125945,3,2,0,
data/ppVietnamese_by_catalog/Difficult/ml/ml (24).txt,,7.63269358,9.430894309,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (112).txt,,6.346801347,14.503816794,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (611).txt,,6.748538012,12.195121951,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (726).txt,,6.583815029,10.38961039,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (56).txt,,54.595343681,14.528593509,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (779).txt,,5.152,21.666666667,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (605).txt,,6.513513514,16.363636364,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (30).txt,,7.399904443,13.39869281,3,3,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (123).txt,,5.950980392,6.741573034,1,2,0,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (174).txt,,5.79375,10.714285714,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (532).txt,,6.951417004,12,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (121).txt,,5.889411765,11.553784861,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (243).txt,,5.925,16.52173913,2,2,1,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (119).txt,,5.909980431,13.736263736,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (388).txt,,7.406542056,11.881188119,2,3,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (347).txt,,5.851851852,6.666666667,1,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (217).txt,,7.646427249,10.873146623,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (889).txt,,5.733333333,12.258064516,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (572).txt,,6.810344828,9.677419355,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (725).txt,,5.806543385,11.715481172,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (28).txt,,5.875268817,9.202453988,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (290).txt,,5.273764259,10.619469027,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (297).txt,,6.342268041,17.948717949,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1086).txt,,6.515918135,10.385064177,3,2,0,
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (8).txt,,5.588050314,17.123287671,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (743).txt,,5.866981132,10.989010989,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (93).txt,,5.332298137,14.782608696,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1058).txt,,5.879310345,16.40625,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (373).txt,,6.666666667,22.222222222,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (437).txt,,7.282626427,13.005780347,3,3,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (356).txt,,6.138888889,10,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (158).txt,,5.755659641,18.16091954,2,2,1,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (83).txt,,5.878627968,23.255813953,2,2,1,
data/ppVietnamese_by_catalog/Easy/t/t (2).txt,,5.207865169,14.705882353,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (451).txt,,6.099099099,20,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (230).txt,,5.049557522,17.674418605,1,1,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (820).txt,,5.371212121,10.126582278,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (335).txt,,5.975,12.692307692,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (4).txt,,6.104651163,19.298245614,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (294).txt,,5.528508772,18.994413408,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (886).txt,,7.94011976,21.518987342,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (314).txt,,7.711538462,16.666666667,2,3,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (553).txt,,5.291262136,7.843137255,1,1,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (13).txt,,6.348348348,17.355371901,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (180).txt,,6.952755906,10.434782609,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (413).txt,,5.462962963,8.333333333,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (196).txt,,6.857651246,10,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (81).txt,,6.139705882,14.516129032,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1047).txt,,6.22754491,18.681318681,2,2,1,
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (172).txt,,5.798969072,10.828025478,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (185).txt,,7.02620815,10.474860335,3,3,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (313).txt,,5.881481481,19.117647059,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (110).txt,,6.027586207,18.348623853,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (521).txt,,7.068825911,13.636363636,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (209).txt,,5.53115727,17.142857143,2,1,0,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (40).txt,,5.630769231,11.976047904,2,1,0,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (33).txt,,7.083785881,14.035087719,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (11).txt,,5.212341198,14.525139665,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (374).txt,,5.454545455,14.285714286,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (104).txt,,5.963446475,11.320754717,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (293).txt,,4.954703833,17.171717172,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (211).txt,,7.53401122,12.5382263,3,3,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (553).txt,,7.736111111,16.312056738,2,3,0,
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (577).txt,,5.95,15.023474178,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (212).txt,,5.640692641,13.20754717,1,1,1,
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (581).txt,,6.094202899,11.86440678,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (706).txt,,5.426136364,11.111111111,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1033).txt,,6.945205479,16.091954023,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (144).txt,,6.863984333,15.720524017,3,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (511).txt,,6.8828125,12.307692308,1,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (424).txt,,5.878787879,9.090909091,1,2,0,
data/ppVietnamese_by_catalog/Difficult/tl/tl (98).txt,,7.303377948,12.405699916,3,3,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (718).txt,,5.414414414,22.950819672,2,1,0,
data/ppVietnamese_by_catalog/Difficult/ml/ml (9).txt,,6.943201377,9.333333333,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (662).txt,,7.364112903,10.59602649,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (186).txt,,5.686781609,9.022556391,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (268).txt,,6.044862518,14.832535885,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (189).txt,,6.45320197,11.70212766,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (558).txt,,6.558685446,14.678899083,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (52).txt,,4.976683938,13.970588235,1,1,1,
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (773).txt,,5.95412844,10.666666667,2,2,1,
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (52).txt,,5.079404467,14.035087719,1,1,1,
data/ppVietnamese_by_catalog/Easy/gs/gs (175).txt,,5.162464986,20,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (849).txt,,5.814264487,15.384615385,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (914).txt,,6.446043165,18.644067797,2,2,1,
data/ppVietnamese_by_catalog/Easy/jk/jk (29).txt,,5.545731707,18.11023622,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (73).txt,,5.11814346,17.391304348,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (78).txt,,5.110210697,15.833333333,1,1,1,
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (28).txt,,5.516795866,12.096774194,1,1,1,
data/ppVietnamese_by_catalog/Easy/gs/gs (156).txt,,5.08200213,18.320610687,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (48).txt,,7.048194547,11.689587426,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (500).txt,,5.620087336,24.489795918,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (60).txt,,6.603333333,12.14953271,2,2,1,
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (193).txt,,6.08302583,12.935323383,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (337).txt,,5.135416667,17.333333333,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (378).txt,,6.3,10,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (449).txt,,7.054945055,24.528301887,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (580).txt,,7.166866747,11.815068493,3,3,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (52).txt,,6.606837607,16.417910448,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (384).txt,,6.10704607,9.183673469,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (96).txt,,5.586872587,15.966386555,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (142).txt,,6.458598726,12.658227848,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (155).txt,,7.14148073,14.105263158,3,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (410).txt,,5.818823529,13.907284768,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (321).txt,,6.038626609,16.580310881,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (28).txt,,6.9481828,10.818307906,3,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (822).txt,,6.443396226,13.469387755,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (778).txt,,5.844512195,15.966386555,2,2,1,
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (243).txt,,6.598662207,15.652173913,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (125).txt,,7.231578947,10.819672131,3,3,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (70).txt,,7.574539877,12.301587302,3,3,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (61).txt,,6.262820513,21.621621622,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (145).txt,,7.078588235,17.808219178,3,2,0,
data/ppVietnamese_by_catalog/Easy/vm-8/vm-8 (10).txt,,4.883942766,17.857142857,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (305).txt,,7.407391491,13.19218241,3,3,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (169).txt,,6.775984912,11.260053619,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (123).txt,,5.963072378,14.112903226,1,2,0,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (634).txt,,5.682242991,12.8,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1030).txt,,7.47008547,8.928571429,2,3,0,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (690).txt,,5.233870968,12.5,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (35).txt,,5.159509202,19.230769231,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (130).txt,,6.266666667,16.25,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (773).txt,,6.296610169,10.878661088,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (117).txt,,5.890080429,13.617021277,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (763).txt,,7.117691437,10.426540284,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (437).txt,,6.101123596,10.344827586,2,2,1,
data/ppVietnamese_by_catalog/Normal/CSDD_TT_/CSDD_TT_ (729).txt,,6.132686084,12.781954887,2,2,1,
data/ppVietnamese_by_catalog/Easy/mn/mn (16).txt,,5.243478261,16.129032258,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (684).txt,,7.923868313,11.320754717,3,3,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (499).txt,,6.088888889,14.285714286,1,2,0,
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (303).txt,,6.588932806,13.333333333,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-8/vm-8 (7).txt,,5.81875,15.909090909,1,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (45).txt,,6.649606299,15.315315315,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (129).txt,,5.793650794,13.513513514,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (116).txt,,6.883036406,13.38028169,3,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (41).txt,,6.477419355,20.289855072,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (5).txt,,5.423887588,19.718309859,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (206).txt,,5.44040404,10.559006211,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ml/ml (21).txt,,7.81763285,10.945273632,3,3,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (117).txt,,6.486666667,16.417910448,2,2,1,
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (206).txt,,5.458974359,17.142857143,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (49).txt,,6.123348018,10.185185185,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (4).txt,,5.754310345,16.853932584,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (150).txt,,5.354391371,12.804878049,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tl/tl (159).txt,,6.888461538,14.234234234,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (269).txt,,7.078184592,13.87195122,3,2,0,
data/ppVietnamese_by_catalog/Easy/mn/mn (11).txt,,5.150943396,15,1,1,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (118).txt,,5.183486239,15.254237288,2,1,0,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (52).txt,,5.373172282,16.169154229,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (282).txt,,4.915254237,22.105263158,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (619).txt,,6.5859375,15.151515152,1,2,0,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (174).txt,,5.111731844,15.662650602,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (235).txt,,5.901408451,12.222222222,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (457).txt,,6.028473804,11.19133574,2,2,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (88).txt,,4.973030518,14.19939577,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (88).txt,,7.750677507,10.645724258,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (144).txt,,6.521327014,12.5,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (563).txt,,6.455223881,10.344827586,1,2,0,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (102).txt,,5.224137931,16.964285714,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (450).txt,,5.988023952,12.222222222,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (256).txt,,6.626168224,15.384615385,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1029).txt,,6.819964349,16.25,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (479).txt,,6.411042945,8.196721311,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (175).txt,,5.528089888,17.948717949,1,1,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (662).txt,,6.704402516,13.888888889,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (230).txt,,7.026365348,11.048689139,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (314).txt,,5.198312236,12.371134021,1,1,1,
data/ppVietnamese_by_catalog/Difficult/l/l (23).txt,,6.521184224,10.025380711,3,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (261).txt,,6.214689266,12.195121951,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (23).txt,,8.453846154,12.273901809,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (244).txt,,5.083172147,15.463917526,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (338).txt,,6.197969543,22.641509434,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (18).txt,,5.054347826,22.115384615,1,1,1,
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (131).txt,,6.30952381,34.090909091,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (55).txt,,5.378881988,18.897637795,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (128).txt,,6.581333333,12.865497076,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (79).txt,,7.794238683,18.309859155,2,3,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (623).txt,,6.135658915,12.380952381,2,2,1,
